par_id,art_id,keyword,country_code,text,label
10127,@@19999796,refugee,pk,"Trains packed with Muslim refugees arrive in Karachi from India . Thousands were killed along the way in the ensuing violence between Muslims , Hindus and Sikhs . ( Pic : LIFE )",0
4336,@@2591391,women,hk,"Corrections &amp; AmplificationsRecent Chinese research puts the total number of wartime comfort women across Asia at around 400,000 , at least half of them Chinese . A previous version of this article incorrectly said the 400,000 figure was for China alone . <h> Comments ( 5 of 27 )",0
1255,@@21329395,women,ie,Accusations against the Academy Award-nominated writer of 1991 's Bugsy mounted in the wake of dozens of women accusing producer Harvey Weinstein of sexual assault or harassment .,0
7829,@@3751097,disabled,au,JavaScript is currently disabled.Please enable it for a better experience of Jumi. <h> inside innovation : how 6 SMEs shook up business <h> BROUGHT TO YOU BY,0
5379,@@15428495,migrant,ng,"In the wake of Trump 's November 8 election victory , de Blasio said the city would delete from its data base by year-end the names of hundreds of thousands of undocumented immigrants who have received a city ID card , so they can not be identified or deported by the incoming administration .",0
6646,@@1867976,poor-families,tz,"To meet the need , villagers from Gairo district in Morogoro region have a reason to smile after the Campaign for Female Education ( Camfed ) Tanzania has introduced a new programme to support vulnerable girls and boys from poor families to access best education from primary to tertiary level that will help them to break the poverty cycle for themselves and their communities .",4
8223,@@9564589,immigrant,in,"While a lot of Brits are fretting about the future of their great nation after the decision to ' leave ' the European Union , an immigrant of British origin living in India thinks the solution is to become a Union Territory of the Republic of India . In a Facebook post , Nick Booker-Soni , who lives in New Delhi points out many , many benefits of being part of a country that the Brits had colonised for two centuries . He points out that the Indian economy is growing at four times the EU , and by 2030 it will be larger than EU . He also claims that India has better holiday destinations , a classier looking passport ( than EU 's garish red one ) , diversity is a way of life , and Indians are more comfortable in English than Britain 's neighbouring EU countries .",0
6500,@@22487057,refugee,pk,"Beyond Boundaries , a Pakistan-Afghan track 1.5/II initiative , led by the Center for Research and Security Studies ( CRSS ) said that in pursuance of the government 's policy decision on February 7 on managing Afghan refugees in Pakistan .",0
5066,@@1850827,immigrant,tz,"Well intentioned observers note that there is justification in the government action to remove illegal immigrants from the country . To begin with , it is clear that in recent years people in neighbour countries have been getting in the country without abiding to required immigration procedures , or simply using the ploy of getting temporary permits and thereafter settle and engage in business or employment as if they are nationals .",0
8838,@@18300417,in-need,ph,""" I always consider this job as a gift , being a nurse is a reward and task given by God to help those who are in need . Seeing your patient recover from an illness , watching their families smile when you give them care , and hearing the first cry of a newborn are just some of the things that make my work special . It might be a heavy work but it can lighten your heart , "" she expressed .",1
7911,@@4805769,disabled,us,Kids understand accidents . But police shootings of unarmed people -- of children and old people and disabled people -- ca n't just be shrugged off as accidents .,0
5293,@@3259304,women,ph,""" The Committee recommends that the State party Philippines consider reviewing the laws relating to abortion with a view to removing punitive provisions imposed on women who have abortions and provide them with access to quality services for the management of complications arising from unsafe abortions and to reduce women 's maternal mortality rates ... "" -- UN Committee on the Elimination of Discrimination Against Women ( CEDAW )",0
7494,@@1946746,women,ke,"The International Rescue Committee helps people whose lives and livelihoods are shattered by conflict and disaster to survive , recover , and gain control of their future . IRC teams provide health care , infrastructure , learning and economic support to people in 40 countries , with special programs designed for women and children . Every year , the IRC resettles thousands of refugees in 22 U.S. cities . Learn more at Rescue.org and follow the IRC on Twitter &amp; Facebook.",1
3757,@@4721416,refugee,jm,"Rounding up refugee families at schools , churches , homes seems inconsistent with American principles which , over decades , have assisted migrants , granting refugee status to those fleeing countries with corrupt governments . Cubans , since the 60s , have been granted refugee status as they come from a Government deemed by the USA as corrupt and repressive ; 50 years have lapsed and the Cubans still enjoy visa-free entry to the USA .",0
